epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,4282.6,0.70958,0.48308,0.96951,0.95295,0.73657,0.8605,0.75389,0.62562,0.51337,0.89348,0.000100434,0.000100434,0.000100434
178,4306.56,0.71506,0.48207,0.95915,0.95739,0.72986,0.85796,0.7581,0.61285,0.51817,0.88568,9.98686e-05,9.98686e-05,9.98686e-05
179,4329.06,0.70641,0.47223,0.94776,0.95628,0.73427,0.85921,0.75796,0.60031,0.51292,0.88225,9.93029e-05,9.93029e-05,9.93029e-05
180,4353.99,0.70457,0.47165,0.96262,0.95174,0.73988,0.86238,0.75505,0.61899,0.50811,0.8865,9.87371e-05,9.87371e-05,9.87371e-05
181,4380.18,0.68483,0.46396,0.95647,0.94452,0.74461,0.8623,0.75747,0.61221,0.50271,0.88471,9.81714e-05,9.81714e-05,9.81714e-05
182,4404.14,0.69837,0.46754,0.96009,0.94525,0.74922,0.86547,0.75658,0.61903,0.48871,0.88519,9.76057e-05,9.76057e-05,9.76057e-05
183,4428.3,0.69645,0.46189,0.95732,0.95481,0.74382,0.8622,0.75119,0.63779,0.49707,0.89643,9.704e-05,9.704e-05,9.704e-05
184,4452.55,0.69679,0.46489,0.95197,0.95243,0.73912,0.86104,0.75953,0.61549,0.50368,0.89542,9.64743e-05,9.64743e-05,9.64743e-05
185,4477.02,0.70473,0.47141,0.95663,0.93972,0.73792,0.85901,0.75186,0.62437,0.51546,0.8919,9.59086e-05,9.59086e-05,9.59086e-05
186,4499.65,0.71122,0.48053,0.95573,0.92727,0.74127,0.85906,0.74878,0.6303,0.50652,0.89755,9.53429e-05,9.53429e-05,9.53429e-05
187,4522.1,0.70284,0.47352,0.9507,0.92446,0.74096,0.85768,0.75119,0.61928,0.50031,0.89878,9.47771e-05,9.47771e-05,9.47771e-05
188,4544.48,0.68093,0.45136,0.94388,0.93174,0.74091,0.85912,0.75903,0.60356,0.4923,0.89717,9.42114e-05,9.42114e-05,9.42114e-05
189,4569.43,0.70219,0.46433,0.9569,0.94728,0.7411,0.86177,0.75797,0.61757,0.51326,0.89674,9.36457e-05,9.36457e-05,9.36457e-05
190,4594.47,0.71301,0.48571,0.95942,0.94189,0.7407,0.86125,0.75619,0.62217,0.52125,0.89531,9.308e-05,9.308e-05,9.308e-05
191,4619.39,0.69374,0.46741,0.95544,0.94164,0.73773,0.85957,0.75433,0.62268,0.52841,0.89631,9.25143e-05,9.25143e-05,9.25143e-05
192,4643.8,0.69719,0.46522,0.95622,0.95243,0.7399,0.86221,0.75191,0.63206,0.51168,0.89683,9.19486e-05,9.19486e-05,9.19486e-05
193,4667.65,0.69553,0.46285,0.9481,0.9338,0.75159,0.86448,0.75575,0.61377,0.50346,0.89318,9.13829e-05,9.13829e-05,9.13829e-05
194,4690.75,0.70664,0.47017,0.95616,0.94025,0.75033,0.8645,0.75843,0.60843,0.4969,0.89098,9.08171e-05,9.08171e-05,9.08171e-05
195,4716.56,0.68974,0.45872,0.95179,0.96274,0.73152,0.8602,0.74989,0.64835,0.52538,0.89775,9.02514e-05,9.02514e-05,9.02514e-05
196,4740.17,0.69154,0.46295,0.94531,0.95304,0.73678,0.8604,0.75357,0.63731,0.51739,0.8945,8.96857e-05,8.96857e-05,8.96857e-05
197,4765.21,0.68518,0.45191,0.94518,0.9497,0.74106,0.86229,0.75435,0.63128,0.50532,0.89795,8.912e-05,8.912e-05,8.912e-05
198,4788.82,0.67252,0.44773,0.93897,0.94384,0.74766,0.86408,0.75789,0.61955,0.50047,0.89295,8.85543e-05,8.85543e-05,8.85543e-05
199,4811.82,0.68643,0.45797,0.94365,0.94404,0.75156,0.86638,0.75758,0.62103,0.49956,0.89377,8.79886e-05,8.79886e-05,8.79886e-05
200,4834.56,0.70047,0.45737,0.94966,0.95065,0.75098,0.86714,0.75907,0.61595,0.50391,0.89021,8.74229e-05,8.74229e-05,8.74229e-05
201,4858.66,0.70083,0.46515,0.9515,0.95025,0.74646,0.8648,0.75812,0.61567,0.50226,0.89112,8.68571e-05,8.68571e-05,8.68571e-05
202,4881.41,0.70641,0.47171,0.9505,0.95335,0.74383,0.86503,0.75316,0.63505,0.5028,0.89347,8.62914e-05,8.62914e-05,8.62914e-05
203,4904.79,0.68305,0.45423,0.94457,0.95664,0.74354,0.86529,0.75322,0.63691,0.49935,0.89138,8.57257e-05,8.57257e-05,8.57257e-05
204,4927.38,0.7025,0.46745,0.94707,0.95523,0.74308,0.86358,0.75333,0.64231,0.50818,0.8905,8.516e-05,8.516e-05,8.516e-05
